t-1,t-2,t-3,t-4
0.43589811228131553,0.43572455439469476,0.43555099650807405,0.4353774386214533
0.43607167016793624,0.43589811228131553,0.43572455439469476,0.43555099650807405
0.436245228054557,0.43607167016793624,0.43589811228131553,0.43572455439469476
0.4367659017144193,0.436245228054557,0.43607167016793624,0.43589811228131553
0.43693945960104,0.4367659017144193,0.436245228054557,0.43607167016793624
0.4364187859411778,0.43693945960104,0.4367659017144193,0.436245228054557
0.43659234382779855,0.4364187859411778,0.43693945960104,0.4367659017144193
0.43763369114752304,0.43659234382779855,0.4364187859411778,0.43693945960104
0.4374601332609023,0.43763369114752304,0.43659234382779855,0.4364187859411778
0.43728657537428156,0.4374601332609023,0.43763369114752304,0.43659234382779855
0.4371130174876608,0.43728657537428156,0.4374601332609023,0.43763369114752304
0.4378072490341438,0.4371130174876608,0.43728657537428156,0.4374601332609023
0.4379808069207646,0.4378072490341438,0.4371130174876608,0.43728657537428156
0.4381543648073853,0.4379808069207646,0.4378072490341438,0.4371130174876608
0.43832792269400606,0.4381543648073853,0.4379808069207646,0.4378072490341438
0.4385014805806268,0.43832792269400606,0.4381543648073853,0.4379808069207646
0.43867503846724754,0.4385014805806268,0.43832792269400606,0.4381543648073853
0.4388485963538683,0.43867503846724754,0.4385014805806268,0.43832792269400606
0.43902215424048907,0.4388485963538683,0.43867503846724754,0.4385014805806268
0.4395428279003513,0.43902215424048907,0.4388485963538683,0.43867503846724754
0.43971638578697203,0.4395428279003513,0.43902215424048907,0.4388485963538683
0.43919571212710984,0.43971638578697203,0.4395428279003513,0.43902215424048907
0.43936927001373055,0.43919571212710984,0.43971638578697203,0.4395428279003513
0.4398899436735928,0.43936927001373055,0.43919571212710984,0.43971638578697203
0.44006350156021357,0.4398899436735928,0.43936927001373055,0.43919571212710984
0.44023705944683433,0.44006350156021357,0.4398899436735928,0.43936927001373055
0.44041061733345505,0.44023705944683433,0.44006350156021357,0.4398899436735928
0.4405841752200758,0.44041061733345505,0.44023705944683433,0.44006350156021357
0.4407577331066966,0.4405841752200758,0.44041061733345505,0.44023705944683433
0.4409312909933173,0.4407577331066966,0.4405841752200758,0.44041061733345505
0.44110484887993806,0.4409312909933173,0.4407577331066966,0.4405841752200758
0.44127840676655883,0.44110484887993806,0.4409312909933173,0.4407577331066966
0.4414519646531796,0.44127840676655883,0.44110484887993806,0.4409312909933173
0.4416255225398003,0.4414519646531796,0.44127840676655883,0.44110484887993806
0.4417990804264211,0.4416255225398003,0.4414519646531796,0.44127840676655883
0.4424933119729041,0.4417990804264211,0.4416255225398003,0.4414519646531796
0.44214619619966256,0.4424933119729041,0.4417990804264211,0.4416255225398003
0.44197263831304184,0.44214619619966256,0.4424933119729041,0.4417990804264211
0.4423197540862833,0.44197263831304184,0.44214619619966256,0.4424933119729041
0.44266686985952486,0.4423197540862833,0.44197263831304184,0.44214619619966256
0.44284042774614557,0.44266686985952486,0.4423197540862833,0.44197263831304184
0.4333723056810545,0.44284042774614557,0.44266686985952486,0.4423197540862833
0.42390418361596344,0.4333723056810545,0.44284042774614557,0.44266686985952486
0.4282428379190469,0.42390418361596344,0.4333723056810545,0.44284042774614557
0.43258149222213027,0.4282428379190469,0.42390418361596344,0.4333723056810545
0.4369201465252137,0.43258149222213027,0.4282428379190469,0.42390418361596344
0.44125880082829716,0.4369201465252137,0.43258149222213027,0.4282428379190469
0.4586134180406308,0.44125880082829716,0.4369201465252137,0.43258149222213027
0.4542747637375474,0.4586134180406308,0.44125880082829716,0.4369201465252137
0.44993610943446394,0.4542747637375474,0.4586134180406308,0.44125880082829716
0.44559745513138055,0.44993610943446394,0.4542747637375474,0.4586134180406308
0.4629520723437142,0.44559745513138055,0.44993610943446394,0.4542747637375474
0.4672907266467976,0.4629520723437142,0.44559745513138055,0.44993610943446394
0.47162938094988105,0.4672907266467976,0.4629520723437142,0.44559745513138055
0.4759680352529645,0.47162938094988105,0.4672907266467976,0.4629520723437142
0.48030668955604794,0.4759680352529645,0.47162938094988105,0.4672907266467976
0.4213350893224944,0.48030668955604794,0.4759680352529645,0.47162938094988105
0.5875301016203949,0.4213350893224944,0.48030668955604794,0.4759680352529645
0.5208020584546841,0.5875301016203949,0.4213350893224944,0.48030668955604794
0.514233811751637,0.5208020584546841,0.5875301016203949,0.4213350893224944
0.5109496884001135,0.514233811751637,0.5208020584546841,0.5875301016203949
0.5175179351031605,0.5109496884001135,0.514233811751637,0.5208020584546841
0.50766556504859,0.5175179351031605,0.5109496884001135,0.514233811751637
0.4945290716424958,0.50766556504859,0.5175179351031605,0.5109496884001135
0.4978131949940193,0.4945290716424958,0.50766556504859,0.5175179351031605
0.5043814416970663,0.4978131949940193,0.4945290716424958,0.50766556504859
0.5010973183455429,0.5043814416970663,0.4978131949940193,0.4945290716424958
0.4912449482909723,0.5010973183455429,0.5043814416970663,0.4978131949940193
0.4879608249394488,0.4912449482909723,0.5010973183455429,0.5043814416970663
0.4846767015879253,0.4879608249394488,0.4912449482909723,0.5010973183455429
0.48139257823640175,0.4846767015879253,0.4879608249394488,0.4912449482909723
0.4781084548848782,0.48139257823640175,0.4846767015879253,0.4879608249394488
0.4748243315333547,0.4781084548848782,0.48139257823640175,0.4846767015879253
0.4715402081818312,0.4748243315333547,0.4781084548848782,0.48139257823640175
0.4682560848303077,0.4715402081818312,0.4748243315333547,0.4781084548848782
0.5091783682302962,0.4682560848303077,0.4715402081818312,0.4748243315333547
0.5295446829680246,0.5091783682302962,0.4682560848303077,0.4715402081818312
0.4649719614787841,0.5295446829680246,0.5091783682302962,0.4682560848303077
0.5295446829680246,0.4649719614787841,0.5295446829680246,0.5091783682302962
0.4246453840197888,0.5295446829680246,0.4649719614787841,0.5295446829680246
0.42721786840013415,0.4246453840197888,0.5295446829680246,0.4649719614787841
0.4297903527804795,0.42721786840013415,0.4246453840197888,0.5295446829680246
0.43236283716082485,0.4297903527804795,0.42721786840013415,0.4246453840197888
0.4349353215411702,0.43236283716082485,0.4297903527804795,0.42721786840013415
0.4375078059215156,0.4349353215411702,0.43236283716082485,0.4297903527804795
0.6445239767420929,0.4375078059215156,0.4349353215411702,0.43236283716082485
0.6445239767420929,0.6445239767420929,0.4375078059215156,0.4349353215411702
0.6303964264566269,0.6445239767420929,0.6445239767420929,0.4375078059215156
0.6162688761711608,0.6303964264566269,0.6445239767420929,0.6445239767420929
0.6021413258856947,0.6162688761711608,0.6303964264566269,0.6445239767420929
0.5880137756002286,0.6021413258856947,0.6162688761711608,0.6303964264566269
0.5315035744583642,0.5880137756002286,0.6021413258856947,0.6162688761711608
0.5456311247438304,0.5315035744583642,0.5880137756002286,0.6021413258856947
0.5738862253147625,0.5456311247438304,0.5315035744583642,0.5880137756002286
0.5597586750292964,0.5738862253147625,0.5456311247438304,0.5315035744583642
0.5173760241728981,0.5597586750292964,0.5738862253147625,0.5456311247438304
0.503248473887432,0.5173760241728981,0.5597586750292964,0.5738862253147625
0.48912092360196596,0.503248473887432,0.5173760241728981,0.5597586750292964
0.4749933733164999,0.48912092360196596,0.503248473887432,0.5173760241728981
0.46086582303103374,0.4749933733164999,0.48912092360196596,0.503248473887432
0.46086582303103374,0.46086582303103374,0.4749933733164999,0.48912092360196596
0.46086582303103374,0.46086582303103374,0.46086582303103374,0.4749933733164999
0.46270134246732453,0.46086582303103374,0.46086582303103374,0.46086582303103374
0.47004342021248774,0.46270134246732453,0.46086582303103374,0.46086582303103374
0.46820790077619695,0.47004342021248774,0.46270134246732453,0.46086582303103374
0.4663723813399061,0.46820790077619695,0.47004342021248774,0.46270134246732453
0.4645368619036154,0.4663723813399061,0.46820790077619695,0.47004342021248774
0.47187893964877853,0.4645368619036154,0.4663723813399061,0.46820790077619695
0.4737144590850693,0.47187893964877853,0.4645368619036154,0.4663723813399061
0.47554997852136005,0.4737144590850693,0.47187893964877853,0.4645368619036154
0.47738549795765095,0.47554997852136005,0.4737144590850693,0.47187893964877853
0.48472757570281405,0.47738549795765095,0.47554997852136005,0.4737144590850693
0.47922101739394163,0.48472757570281405,0.47738549795765095,0.47554997852136005
0.4810565368302325,0.47922101739394163,0.48472757570281405,0.47738549795765095
0.4828920562665233,0.4810565368302325,0.47922101739394163,0.48472757570281405
0.4902341340116865,0.4828920562665233,0.4810565368302325,0.47922101739394163
0.49206965344797726,0.4902341340116865,0.4828920562665233,0.4810565368302325
0.48656309513910484,0.49206965344797726,0.4902341340116865,0.4828920562665233
0.4883986145753957,0.48656309513910484,0.49206965344797726,0.4902341340116865
0.4994117311931404,0.4883986145753957,0.48656309513910484,0.49206965344797726
0.49757621175684963,0.4994117311931404,0.4883986145753957,0.48656309513910484
0.49390517288426805,0.49757621175684963,0.4994117311931404,0.4883986145753957
0.49574069232055884,0.49390517288426805,0.49757621175684963,0.4994117311931404
0.5012472506294312,0.49574069232055884,0.49390517288426805,0.49757621175684963
0.503082770065722,0.5012472506294312,0.49574069232055884,0.49390517288426805
0.5049182895020128,0.503082770065722,0.5012472506294312,0.49574069232055884
0.5067538089383036,0.5049182895020128,0.503082770065722,0.5012472506294312
0.5085893283745944,0.5067538089383036,0.5049182895020128,0.503082770065722
0.5104248478108852,0.5085893283745944,0.5067538089383036,0.5049182895020128
0.5122603672471759,0.5104248478108852,0.5085893283745944,0.5067538089383036
0.5140958866834667,0.5122603672471759,0.5104248478108852,0.5085893283745944
0.4883360054094158,0.5140958866834667,0.5122603672471759,0.5104248478108852
0.46958345292174475,0.4883360054094158,0.5140958866834667,0.5122603672471759
0.5070885578970868,0.46958345292174475,0.4883360054094158,0.5140958866834667
0.5159314061197575,0.5070885578970868,0.46958345292174475,0.4883360054094158
0.45083090043407376,0.5159314061197575,0.5070885578970868,0.46958345292174475
0.46421954421032774,0.45083090043407376,0.5159314061197575,0.5070885578970868
0.45083090043407376,0.46421954421032774,0.45083090043407376,0.5159314061197575
0.46421954421032774,0.45083090043407376,0.46421954421032774,0.45083090043407376
0.4492962958277683,0.46421954421032774,0.45083090043407376,0.46421954421032774
0.4343730474452088,0.4492962958277683,0.46421954421032774,0.45083090043407376
0.41944979906264934,0.4343730474452088,0.4492962958277683,0.46421954421032774
0.46804468844373537,0.41944979906264934,0.4343730474452088,0.4492962958277683
0.6706999827113154,0.46804468844373537,0.41944979906264934,0.4343730474452088
0.6138293565869934,0.6706999827113154,0.46804468844373537,0.41944979906264934
0.5652344672059074,0.6138293565869934,0.6706999827113154,0.46804468844373537
0.5166395778248214,0.5652344672059074,0.6138293565869934,0.6706999827113154
0.5845495402723664,0.5166395778248214,0.5652344672059074,0.6138293565869934
0.4983990978334175,0.5845495402723664,0.5166395778248214,0.5652344672059074
0.5098990677635961,0.4983990978334175,0.5845495402723664,0.5166395778248214
0.5213990376937747,0.5098990677635961,0.4983990978334175,0.5845495402723664
0.5328990076239533,0.5213990376937747,0.5098990677635961,0.4983990978334175
0.5443989775541319,0.5328990076239533,0.5213990376937747,0.5098990677635961
0.5558989474843105,0.5443989775541319,0.5328990076239533,0.5213990376937747
0.5673989174144891,0.5558989474843105,0.5443989775541319,0.5328990076239533
0.3755904970874528,0.5673989174144891,0.5558989474843105,0.5443989775541319
0.3344862663864438,0.3755904970874528,0.5673989174144891,0.5558989474843105
0.4857343930790413,0.3344862663864438,0.3755904970874528,0.5673989174144891
0.5788988873446677,0.4857343930790413,0.3344862663864438,0.3755904970874528
0.4166947277884618,0.5788988873446677,0.4857343930790413,0.3344862663864438
0.5527061736318466,0.4166947277884618,0.5788988873446677,0.4857343930790413
0.38285363983237714,0.5527061736318466,0.4166947277884618,0.5788988873446677
0.5123763501836274,0.38285363983237714,0.5527061736318466,0.4166947277884618
0.5177055755040768,0.5123763501836274,0.38285363983237714,0.5527061736318466
0.523034800824526,0.5177055755040768,0.5123763501836274,0.38285363983237714
0.5283640261449754,0.523034800824526,0.5177055755040768,0.5123763501836274
0.5336932514654247,0.5283640261449754,0.523034800824526,0.5177055755040768
0.5443517021063233,0.5336932514654247,0.5283640261449754,0.523034800824526
0.5496809274267727,0.5443517021063233,0.5336932514654247,0.5283640261449754
0.539022476785874,0.5496809274267727,0.5443517021063233,0.5336932514654247
0.555010152747222,0.539022476785874,0.5496809274267727,0.5443517021063233
0.5763270540290193,0.555010152747222,0.539022476785874,0.5496809274267727
0.57099782870857,0.5763270540290193,0.555010152747222,0.539022476785874
0.5603393780676713,0.57099782870857,0.5763270540290193,0.555010152747222
0.5656686033881206,0.5603393780676713,0.57099782870857,0.5763270540290193
0.5816562793494686,0.5656686033881206,0.5603393780676713,0.57099782870857
0.5005759431487133,0.5816562793494686,0.5656686033881206,0.5603393780676713
0.41949560694795807,0.5005759431487133,0.5816562793494686,0.5656686033881206
0.341949763189918,0.41949560694795807,0.5005759431487133,0.5816562793494686
0.47939684181023423,0.341949763189918,0.41949560694795807,0.5005759431487133
0.44583304779245886,0.47939684181023423,0.341949763189918,0.41949560694795807
0.4283911645750817,0.44583304779245886,0.47939684181023423,0.341949763189918
0.4109492813577045,0.4283911645750817,0.44583304779245886,0.47939684181023423
0.4138273446321392,0.4109492813577045,0.4283911645750817,0.44583304779245886
0.4147866990569508,0.4138273446321392,0.4109492813577045,0.4283911645750817
0.411908635782516,0.4147866990569508,0.4138273446321392,0.4109492813577045
0.4128679902073277,0.411908635782516,0.4147866990569508,0.4138273446321392
0.41574605348176236,0.4128679902073277,0.411908635782516,0.4147866990569508
0.41670540790657395,0.41574605348176236,0.4128679902073277,0.411908635782516
0.41766476233138555,0.41670540790657395,0.41574605348176236,0.4128679902073277
0.4186241167561971,0.41766476233138555,0.41670540790657395,0.41574605348176236
0.4195834711810087,0.4186241167561971,0.41766476233138555,0.41670540790657395
0.42054282560582024,0.4195834711810087,0.4186241167561971,0.41766476233138555
0.42150218003063183,0.42054282560582024,0.4195834711810087,0.4186241167561971
0.42246153445544343,0.42150218003063183,0.42054282560582024,0.4195834711810087
0.4262989521546897,0.42246153445544343,0.42150218003063183,0.42054282560582024
0.423420888880255,0.4262989521546897,0.42246153445544343,0.42150218003063183
0.4243802433050666,0.423420888880255,0.4262989521546897,0.42246153445544343
0.42533959772987817,0.4243802433050666,0.423420888880255,0.4262989521546897
0.43013636985393605,0.42533959772987817,0.4243802433050666,0.423420888880255
0.42917701542912445,0.43013636985393605,0.42533959772987817,0.4243802433050666
0.4272583065795013,0.42917701542912445,0.43013636985393605,0.42533959772987817
0.4282176610043129,0.4272583065795013,0.42917701542912445,0.43013636985393605
0.43109572427874765,0.4282176610043129,0.4272583065795013,0.42917701542912445
0.4320550787035592,0.43109572427874765,0.4282176610043129,0.4272583065795013
0.412565435123187,0.4320550787035592,0.43109572427874765,0.4282176610043129
0.3610461301483323,0.412565435123187,0.4320550787035592,0.43109572427874765
0.36295858339205694,0.3610461301483323,0.412565435123187,0.4320550787035592
0.3648710366357816,0.36295858339205694,0.3610461301483323,0.412565435123187
0.36678348987950615,0.3648710366357816,0.36295858339205694,0.3610461301483323
0.3686959431232308,0.36678348987950615,0.3648710366357816,0.36295858339205694
0.37634575609812926,0.3686959431232308,0.36678348987950615,0.3648710366357816
0.3744333028544046,0.37634575609812926,0.3686959431232308,0.36678348987950615
0.3706083963669554,0.3744333028544046,0.37634575609812926,0.3686959431232308
0.37252084961068,0.3706083963669554,0.3744333028544046,0.37634575609812926
0.3782582093418539,0.37252084961068,0.3706083963669554,0.3744333028544046
0.38017066258557847,0.3782582093418539,0.37252084961068,0.3706083963669554
0.3820831158293031,0.38017066258557847,0.3782582093418539,0.37252084961068
0.38399556907302773,0.3820831158293031,0.38017066258557847,0.3782582093418539
0.3859080223167523,0.38399556907302773,0.3820831158293031,0.38017066258557847
0.38782047556047694,0.3859080223167523,0.38399556907302773,0.3820831158293031
0.3897329288042016,0.38782047556047694,0.3859080223167523,0.38399556907302773
0.3916453820479262,0.3897329288042016,0.38782047556047694,0.3859080223167523
0.39738274177910005,0.3916453820479262,0.3897329288042016,0.38782047556047694
0.3935578352916508,0.39738274177910005,0.3916453820479262,0.3897329288042016
0.3954702885353754,0.3935578352916508,0.39738274177910005,0.3916453820479262
0.3992951950228246,0.3954702885353754,0.3935578352916508,0.39738274177910005
0.4069450079977231,0.3992951950228246,0.3954702885353754,0.3935578352916508
0.40503255475399846,0.4069450079977231,0.3992951950228246,0.3954702885353754
0.40120764826654925,0.40503255475399846,0.4069450079977231,0.3992951950228246
0.4031201015102739,0.40120764826654925,0.40503255475399846,0.4069450079977231
0.40885746124144773,0.4031201015102739,0.40120764826654925,0.40503255475399846
0.3815298086319469,0.40885746124144773,0.4031201015102739,0.40120764826654925
0.36984400625207864,0.3815298086319469,0.40885746124144773,0.4031201015102739
0.3077730058196947,0.36984400625207864,0.3815298086319469,0.40885746124144773
0.37598664914014507,0.3077730058196947,0.36984400625207864,0.3815298086319469
0.44420029246059545,0.37598664914014507,0.3077730058196947,0.36984400625207864
0.41349406865242944,0.44420029246059545,0.37598664914014507,0.3077730058196947
0.44420029246059545,0.41349406865242944,0.44420029246059545,0.37598664914014507
0.439225535259831,0.44420029246059545,0.41349406865242944,0.44420029246059545
0.4417129138602132,0.439225535259831,0.44420029246059545,0.41349406865242944
0.43673815665944876,0.4417129138602132,0.439225535259831,0.44420029246059545
0.43425077805906653,0.43673815665944876,0.4417129138602132,0.439225535259831
0.4243012636575376,0.43425077805906653,0.43673815665944876,0.4417129138602132
0.42678864225791985,0.4243012636575376,0.43425077805906653,0.43673815665944876
0.4317633994586843,0.42678864225791985,0.4243012636575376,0.43425077805906653
0.4292760208583021,0.4317633994586843,0.42678864225791985,0.4243012636575376
0.4143517492560087,0.4292760208583021,0.4317633994586843,0.42678864225791985
0.42181388505715534,0.4143517492560087,0.4292760208583021,0.4317633994586843
0.41932650645677316,0.42181388505715534,0.4143517492560087,0.4292760208583021
0.4168391278563909,0.41932650645677316,0.42181388505715534,0.4143517492560087
0.40688961345486196,0.4168391278563909,0.41932650645677316,0.42181388505715534
0.40440223485447974,0.40688961345486196,0.4168391278563909,0.41932650645677316
0.4118643706556264,0.40440223485447974,0.40688961345486196,0.4168391278563909
0.4093769920552442,0.4118643706556264,0.40440223485447974,0.40688961345486196
0.5057990628920119,0.4093769920552442,0.4118643706556264,0.40440223485447974
0.4804498558826289,0.5057990628920119,0.4093769920552442,0.4118643706556264
0.4297514418638628,0.4804498558826289,0.5057990628920119,0.4093769920552442
0.45510064887324586,0.4297514418638628,0.4804498558826289,0.5057990628920119
0.5311482699013951,0.45510064887324586,0.4297514418638628,0.4804498558826289
0.4861282347154786,0.5311482699013951,0.45510064887324586,0.4297514418638628
0.6218617389395269,0.4861282347154786,0.5311482699013951,0.45510064887324586
0.5606943862618572,0.6218617389395269,0.4861282347154786,0.5311482699013951
0.5108442318938342,0.5606943862618572,0.6218617389395269,0.4861282347154786
0.5478040675602198,0.5108442318938342,0.5606943862618572,0.6218617389395269
0.5349137488585822,0.5478040675602198,0.5108442318938342,0.5606943862618572
0.5220234301569449,0.5349137488585822,0.5478040675602198,0.5108442318938342
0.49211944348455183,0.5220234301569449,0.5349137488585822,0.5478040675602198
0.5728146294125394,0.49211944348455183,0.5220234301569449,0.5349137488585822
0.5093598554315275,0.5728146294125394,0.49211944348455183,0.5220234301569449
0.4996650336307236,0.5093598554315275,0.5728146294125394,0.49211944348455183
0.5102627106491533,0.4996650336307236,0.5093598554315275,0.5728146294125394
0.5589962030116895,0.5102627106491533,0.4996650336307236,0.5093598554315275
0.6258729625388271,0.5589962030116895,0.5102627106491533,0.4996650336307236
0.49113229114023627,0.6258729625388271,0.5589962030116895,0.5102627106491533
0.4661966853474864,0.49113229114023627,0.6258729625388271,0.5589962030116895
0.4661966853474864,0.4661966853474864,0.49113229114023627,0.6258729625388271
0.4661966853474864,0.4661966853474864,0.4661966853474864,0.49113229114023627
0.4661966853474864,0.4661966853474864,0.4661966853474864,0.4661966853474864
0.29104700808224016,0.4661966853474864,0.4661966853474864,0.4661966853474864
0.33483442739855174,0.29104700808224016,0.4661966853474864,0.4661966853474864
0.37862184671486326,0.33483442739855174,0.29104700808224016,0.4661966853474864
0.4224092660311748,0.37862184671486326,0.33483442739855174,0.29104700808224016
0.24725958876592863,0.4224092660311748,0.37862184671486326,0.33483442739855174
0.3236620525384895,0.24725958876592863,0.4224092660311748,0.37862184671486326
0.4000645163110504,0.3236620525384895,0.24725958876592863,0.4224092660311748
0.4000645163110504,0.4000645163110504,0.3236620525384895,0.24725958876592863
0.3924034220371179,0.4000645163110504,0.4000645163110504,0.3236620525384895
0.3847423277631855,0.3924034220371179,0.4000645163110504,0.4000645163110504
0.3770812334892531,0.3847423277631855,0.3924034220371179,0.4000645163110504
0.3694201392153207,0.3770812334892531,0.3847423277631855,0.3924034220371179
0.4072101672148597,0.3694201392153207,0.3770812334892531,0.3847423277631855
0.33299433350391466,0.4072101672148597,0.3694201392153207,0.3770812334892531
0.3540979506674558,0.33299433350391466,0.4072101672148597,0.3694201392153207
0.3617590449413882,0.3540979506674558,0.33299433350391466,0.4072101672148597
0.4291332826534306,0.3617590449413882,0.3540979506674558,0.33299433350391466
0.3387451249109742,0.4291332826534306,0.3617590449413882,0.3540979506674558
0.506109459853135,0.3387451249109742,0.4291332826534306,0.3617590449413882
0.506109459853135,0.506109459853135,0.3387451249109742,0.4291332826534306
0.4992115689361501,0.506109459853135,0.506109459853135,0.3387451249109742
0.49231367801916515,0.4992115689361501,0.506109459853135,0.506109459853135
0.48541578710218014,0.49231367801916515,0.4992115689361501,0.506109459853135
0.47851789618519514,0.48541578710218014,0.49231367801916515,0.4992115689361501
0.4250159197569622,0.47851789618519514,0.48541578710218014,0.49231367801916515
0.4250159197569622,0.4250159197569622,0.47851789618519514,0.48541578710218014
0.4716200052682102,0.4250159197569622,0.4250159197569622,0.47851789618519514
0.4250159197569622,0.4716200052682102,0.4250159197569622,0.4250159197569622
0.3979357265516387,0.4250159197569622,0.4716200052682102,0.4250159197569622
0.37085553334631527,0.3979357265516387,0.4250159197569622,0.4716200052682102
0.34377534014099187,0.37085553334631527,0.3979357265516387,0.4250159197569622
0.3817466072157168,0.34377534014099187,0.37085553334631527,0.3979357265516387
0.4197178742904417,0.3817466072157168,0.34377534014099187,0.37085553334631527
0.45768914136516664,0.4197178742904417,0.3817466072157168,0.34377534014099187
0.49566040843989156,0.45768914136516664,0.4197178742904417,0.3817466072157168
0.5336316755146164,0.49566040843989156,0.45768914136516664,0.4197178742904417
0.3314500695415271,0.5336316755146164,0.49566040843989156,0.45768914136516664
0.40912721963094195,0.3314500695415271,0.5336316755146164,0.49566040843989156
0.5716029425893414,0.40912721963094195,0.3314500695415271,0.5336316755146164
0.40912721963094195,0.5716029425893414,0.40912721963094195,0.3314500695415271
0.5271768551746089,0.40912721963094195,0.5716029425893414,0.40912721963094195
0.48593436270022256,0.5271768551746089,0.40912721963094195,0.5716029425893414
0.5548167340270104,0.48593436270022256,0.5271768551746089,0.40912721963094195
0.5678683561464186,0.5548167340270104,0.48593436270022256,0.5271768551746089
0.558628147973186,0.5678683561464186,0.5548167340270104,0.48593436270022256
0.5493879397999535,0.558628147973186,0.5678683561464186,0.5548167340270104
0.5401477316267209,0.5493879397999535,0.558628147973186,0.5678683561464186
0.5309075234534885,0.5401477316267209,0.5493879397999535,0.558628147973186
0.4939466907605582,0.5309075234534885,0.5401477316267209,0.5493879397999535
0.5216673152802558,0.4939466907605582,0.5309075234534885,0.5401477316267209
0.5124271071070233,0.5216673152802558,0.4939466907605582,0.5309075234534885
0.5031868989337908,0.5124271071070233,0.5216673152802558,0.4939466907605582
0.46622606624086055,0.5031868989337908,0.5124271071070233,0.5216673152802558
0.456985858067628,0.46622606624086055,0.5031868989337908,0.5124271071070233
0.4847064825873256,0.456985858067628,0.46622606624086055,0.5031868989337908
0.47546627441409306,0.4847064825873256,0.456985858067628,0.46622606624086055
0.4477456498943954,0.47546627441409306,0.4847064825873256,0.456985858067628
0.4385054417211629,0.4477456498943954,0.47546627441409306,0.4847064825873256
0.42926523354793034,0.4385054417211629,0.4477456498943954,0.47546627441409306
0.42002502537469777,0.42926523354793034,0.4385054417211629,0.4477456498943954
0.4107848172014652,0.42002502537469777,0.42926523354793034,0.4385054417211629
0.40154460902823264,0.4107848172014652,0.42002502537469777,0.42926523354793034
0.3923044008550001,0.40154460902823264,0.4107848172014652,0.42002502537469777
0.38306419268176756,0.3923044008550001,0.40154460902823264,0.4107848172014652
0.35534356816206986,0.38306419268176756,0.3923044008550001,0.40154460902823264
0.34610335998883734,0.35534356816206986,0.38306419268176756,0.3923044008550001
0.373823984508535,0.34610335998883734,0.35534356816206986,0.38306419268176756
0.3645837763353024,0.373823984508535,0.34610335998883734,0.35534356816206986
0.3368631518156048,0.3645837763353024,0.373823984508535,0.34610335998883734
