t,NO2
2021-09-25,3.4621633e-05
2021-09-26,nan
2021-09-26,nan
2021-09-26,nan
2021-09-26,nan
2021-09-27,9.635251e-06
2021-09-27,7.883875e-06
2021-09-27,1.4301302e-05
2021-09-27,7.883875e-06
2021-09-28,1.6795217e-05
2021-09-28,1.3161145e-05
2021-09-28,1.4777389e-05
2021-09-28,1.5695301e-05
2021-09-29,8.05307e-06
2021-09-29,2.106041e-05
2021-09-29,1.8377725e-05
2021-09-29,2.63882e-05
2021-09-30,2.6487483e-05
2021-09-30,2.4043069e-05
2021-09-30,2.6487483e-05
2021-09-30,1.4805125e-05
2021-10-01,1.5910004e-05
2021-10-01,1.5910004e-05
2021-10-01,1.5910004e-05
2021-10-01,1.4688465e-05
2021-10-02,nan
2021-10-02,nan
2021-10-02,nan
2021-10-02,nan
2021-10-03,nan
2021-10-03,nan
2021-10-03,nan
2021-10-03,nan
2021-10-04,nan
2021-10-04,nan
2021-10-04,nan
2021-10-04,nan
2021-10-05,4.739211e-05
2021-10-05,2.3229322e-05
2021-10-05,4.739211e-05
2021-10-05,3.7001624e-05
2021-10-06,nan
2021-10-06,2.9451805e-05
2021-10-06,nan
2021-10-06,2.4400593e-05
2021-10-07,1.9961087e-06
2021-10-07,1.5925229e-05
2021-10-07,2.7617514e-05
2021-10-07,2.7617514e-05
2021-10-08,1.2961221e-05
2021-10-08,1.2961221e-05
2021-10-08,1.698193e-05
2021-10-08,1.698193e-05
2021-10-09,6.002594e-06
2021-10-09,2.8275294e-05
2021-10-09,6.002594e-06
2021-10-09,2.8275294e-05
2021-10-10,1.8192579e-05
2021-10-10,2.4883167e-05
2021-10-10,2.7068293e-06
2021-10-10,7.984251e-06
2021-10-11,9.244469e-06
2021-10-11,1.5840638e-05
2021-10-11,9.244469e-06
2021-10-11,2.9620082e-06
2021-10-12,2.5099564e-05
2021-10-12,2.2565331e-05
2021-10-12,2.5099564e-05
2021-10-12,1.7478813e-05
2021-10-13,nan
2021-10-13,nan
2021-10-13,2.0686059e-05
2021-10-13,2.0686059e-05
2021-10-14,1.7108425e-05
2021-10-14,1.1118524e-05
2021-10-14,1.3476667e-05
2021-10-14,1.2867741e-05
2021-10-15,nan
2021-10-15,nan
2021-10-15,nan
2021-10-15,nan
2021-10-16,1.7269165e-05
2021-10-16,1.8431507e-05
2021-10-16,2.697126e-05
2021-10-16,2.5449672e-05
2021-10-17,nan
2021-10-17,8.520389e-06
2021-10-17,nan
2021-10-17,8.520389e-06
2021-10-18,nan
2021-10-18,nan
2021-10-18,nan
2021-10-18,nan
2021-10-19,nan
2021-10-19,nan
2021-10-19,nan
2021-10-19,nan
2021-10-20,nan
2021-10-20,1.6856337e-05
2021-10-20,2.4790968e-05
2021-10-20,1.6856337e-05
2021-10-21,1.946443e-05
2021-10-21,3.3731914e-05
2021-10-21,2.3020477e-05
2021-10-21,2.8594553e-05
2021-10-22,nan
2021-10-22,nan
2021-10-22,nan
2021-10-22,nan
2021-10-23,2.0218198e-05
2021-10-23,2.3728175e-05
2021-10-23,2.0218198e-05
2021-10-23,2.2697628e-05
2021-10-24,2.4079063e-05
2021-10-24,2.4079063e-05
2021-10-24,2.4079063e-05
2021-10-24,2.4079063e-05
2021-10-25,1.5045165e-05
2021-10-25,1.5087938e-05
2021-10-25,1.868931e-05
2021-10-25,1.5087938e-05
2021-10-26,nan
2021-10-26,nan
2021-10-26,nan
2021-10-26,nan
2021-10-27,nan
2021-10-27,nan
2021-10-27,nan
2021-10-27,nan
2021-10-28,nan
2021-10-28,7.368568e-06
2021-10-28,3.3478757e-06
2021-10-28,7.368568e-06
2021-10-29,nan
2021-10-29,nan
2021-10-29,nan
2021-10-29,nan
2021-10-30,nan
2021-10-30,nan
2021-10-30,nan
2021-10-30,nan
2021-10-31,nan
2021-10-31,nan
2021-10-31,nan
2021-10-31,nan
2021-11-01,nan
2021-11-01,nan
2021-11-01,nan
2021-11-01,nan
2021-11-02,nan
2021-11-02,nan
2021-11-02,nan
2021-11-02,nan
2021-11-03,nan
2021-11-03,nan
2021-11-03,nan
2021-11-03,nan
2021-11-04,nan
2021-11-04,nan
2021-11-04,nan
2021-11-04,nan
2021-11-05,nan
2021-11-05,nan
2021-11-05,nan
2021-11-05,nan
2021-11-06,nan
2021-11-06,nan
2021-11-06,nan
2021-11-06,nan
2021-11-07,4.344397e-06
2021-11-07,1.8023135e-05
2021-11-07,2.3937688e-05
2021-11-07,1.8023135e-05
2021-11-08,nan
2021-11-08,nan
2021-11-08,nan
2021-11-08,nan
2021-11-09,nan
2021-11-09,nan
2021-11-09,1.6667791e-05
2021-11-09,1.6667791e-05
2021-11-10,2.448035e-05
2021-11-10,2.8648466e-05
2021-11-10,1.386695e-05
2021-11-10,2.8648466e-05
2021-11-11,2.6075477e-05
2021-11-11,nan
2021-11-11,3.1352476e-05
2021-11-11,nan
2021-11-12,nan
2021-11-12,nan
2021-11-12,nan
2021-11-12,nan
2021-11-13,nan
2021-11-13,nan
2021-11-13,nan
2021-11-13,nan
2021-11-14,nan
2021-11-14,nan
2021-11-14,nan
2021-11-14,nan
2021-11-15,nan
2021-11-15,nan
2021-11-15,nan
2021-11-15,nan
2021-11-16,nan
2021-11-16,nan
2021-11-16,nan
2021-11-16,nan
2021-11-17,nan
2021-11-17,nan
2021-11-17,nan
2021-11-17,nan
2021-11-18,2.4549163e-06
2021-11-18,2.4549163e-06
2021-11-18,2.4549163e-06
2021-11-18,6.904198e-06
2021-11-19,nan
2021-11-19,nan
2021-11-19,nan
2021-11-19,nan
2021-11-20,nan
2021-11-20,nan
2021-11-20,nan
2021-11-20,nan
2021-11-21,nan
2021-11-21,nan
2021-11-21,nan
2021-11-21,nan
2021-11-22,nan
2021-11-22,nan
2021-11-22,nan
2021-11-22,nan
2021-11-23,nan
2021-11-23,nan
2021-11-23,nan
2021-11-23,nan
2021-11-24,nan
2021-11-24,nan
2021-11-24,nan
2021-11-24,nan
2021-11-25,nan
2021-11-25,nan
2021-11-25,nan
2021-11-25,nan
2021-11-26,nan
2021-11-26,7.2578487e-06
2021-11-26,2.2216798e-05
2021-11-26,nan
2021-11-27,nan
2021-11-27,nan
2021-11-27,nan
2021-11-27,nan
2021-11-28,nan
2021-11-28,nan
2021-11-28,nan
2021-11-28,nan
2021-11-29,nan
2021-11-29,nan
2021-11-29,nan
2021-11-29,nan
2021-11-30,2.1230804e-05
2021-11-30,2.4504181e-05
2021-11-30,2.4504181e-05
2021-11-30,2.4504181e-05
2021-12-01,nan
2021-12-01,nan
2021-12-01,nan
2021-12-01,nan
2021-12-02,2.7242582e-05
2021-12-02,3.9475913e-06
2021-12-02,1.7544431e-05
2021-12-02,2.0814268e-05
2021-12-03,3.309022e-05
2021-12-03,1.7203269e-05
2021-12-03,3.309022e-05
2021-12-03,3.999416e-05
2021-12-04,nan
2021-12-04,nan
2021-12-04,nan
2021-12-04,nan
2021-12-05,nan
2021-12-05,nan
2021-12-05,nan
2021-12-05,nan
2021-12-06,nan
2021-12-06,nan
2021-12-06,nan
2021-12-06,nan
2021-12-07,nan
2021-12-07,nan
2021-12-07,nan
2021-12-07,nan
2021-12-08,2.6271142e-05
2021-12-08,2.3781182e-05
2021-12-08,nan
2021-12-08,nan
2021-12-09,1.5421809e-05
2021-12-09,2.6763482e-05
2021-12-09,3.5189474e-05
2021-12-09,2.6763482e-05
2021-12-10,nan
2021-12-10,2.5512452e-05
2021-12-10,2.5512452e-05
2021-12-10,2.5512452e-05
2021-12-11,2.1207481e-05
2021-12-11,2.3910621e-05
2021-12-11,3.6414538e-05
2021-12-11,2.3910621e-05
2021-12-12,2.3906081e-05
2021-12-12,1.8129165e-05
2021-12-12,2.3031547e-05
2021-12-12,3.165699e-05
2021-12-13,2.1328757e-05
2021-12-13,1.9174993e-05
2021-12-13,2.1383305e-05
2021-12-13,1.4631327e-05
2021-12-14,nan
2021-12-14,nan
2021-12-14,nan
2021-12-14,nan
2021-12-15,nan
2021-12-15,nan
2021-12-15,nan
2021-12-15,nan
2021-12-16,nan
2021-12-16,nan
2021-12-16,nan
2021-12-16,nan
2021-12-17,nan
2021-12-17,nan
2021-12-17,nan
2021-12-17,nan
2021-12-18,nan
2021-12-18,nan
2021-12-18,1.7905026e-05
2021-12-18,nan
2021-12-19,nan
2021-12-19,nan
2021-12-19,2.074345e-05
2021-12-19,1.4293807e-05
2021-12-20,nan
2021-12-20,nan
2021-12-20,nan
2021-12-20,nan
2021-12-21,nan
2021-12-21,nan
2021-12-21,nan
2021-12-21,nan
2021-12-22,nan
2021-12-22,nan
2021-12-22,nan
2021-12-22,nan
2021-12-23,nan
2021-12-23,nan
2021-12-23,-7.1788495e-06
2021-12-23,-2.6177195e-06
2021-12-24,nan
2021-12-24,nan
2021-12-24,nan
2021-12-24,8.245033e-06
2021-12-25,nan
2021-12-25,nan
2021-12-25,nan
2021-12-25,nan
2021-12-26,3.0038605e-05
2021-12-26,1.1655783e-05
2021-12-26,3.504744e-05
2021-12-26,1.1655783e-05
2021-12-27,nan
2021-12-27,7.126655e-06
2021-12-27,nan
2021-12-27,3.9302435e-05
2021-12-28,3.7317175e-05
2021-12-28,2.6306723e-05
2021-12-28,2.40128e-05
2021-12-28,2.6306723e-05
2021-12-29,1.4102695e-05
2021-12-29,1.6469194e-05
2021-12-29,2.6663909e-05
2021-12-29,1.6469194e-05
2021-12-30,nan
2021-12-30,nan
2021-12-30,nan
2021-12-30,nan
2021-12-31,nan
2021-12-31,nan
2021-12-31,nan
2021-12-31,nan
2022-01-01,nan
2022-01-01,nan
2022-01-01,nan
2022-01-01,nan
2022-01-02,nan
2022-01-02,nan
2022-01-02,nan
2022-01-02,nan
2022-01-03,nan
2022-01-03,nan
2022-01-03,nan
2022-01-03,nan
2022-01-04,2.2992526e-05
2022-01-04,3.59352e-05
2022-01-04,3.2368167e-05
2022-01-04,3.59352e-05
2022-01-05,nan
2022-01-05,nan
2022-01-05,nan
2022-01-05,nan
2022-01-06,nan
2022-01-06,nan
2022-01-06,nan
2022-01-06,nan
2022-01-07,nan
2022-01-07,8.2392387e-07
2022-01-07,2.4918085e-05
2022-01-07,8.2392387e-07
2022-01-08,1.5930973e-05
2022-01-08,3.9109354e-06
2022-01-08,2.0621255e-05
2022-01-08,5.6884633e-06
2022-01-09,nan
2022-01-09,nan
2022-01-09,nan
2022-01-09,nan
2022-01-10,3.847445e-05
2022-01-10,1.5503489e-05
2022-01-10,nan
2022-01-10,nan
2022-01-11,nan
2022-01-11,nan
2022-01-11,nan
2022-01-11,nan
2022-01-12,nan
2022-01-12,nan
2022-01-12,nan
2022-01-12,nan
2022-01-13,nan
2022-01-13,nan
2022-01-13,nan
2022-01-13,nan
2022-01-14,nan
2022-01-14,nan
2022-01-14,nan
2022-01-14,nan
2022-01-15,nan
2022-01-15,nan
2022-01-15,nan
2022-01-15,nan
2022-01-17,nan
2022-01-17,nan
2022-01-17,nan
2022-01-17,nan
2022-01-18,1.9681045e-05
2022-01-18,nan
2022-01-18,nan
2022-01-18,nan
2022-01-19,nan
2022-01-19,nan
2022-01-19,nan
2022-01-19,nan
2022-01-20,nan
2022-01-20,nan
2022-01-20,3.3274217e-05
2022-01-20,3.5272198e-05
2022-01-21,nan
2022-01-21,nan
2022-01-21,nan
2022-01-21,nan
2022-01-23,3.1307187e-05
2022-01-23,nan
2022-01-23,1.7888478e-05
2022-01-23,1.36049475e-05
2022-01-24,nan
2022-01-24,nan
2022-01-24,nan
2022-01-24,nan
2022-01-25,2.9811334e-05
2022-01-25,2.1844631e-05
2022-01-25,2.9811334e-05
2022-01-25,2.5802408e-05
2022-01-26,2.6878066e-05
2022-01-26,2.6625698e-05
2022-01-26,4.274702e-05
2022-01-26,2.6625698e-05
2022-01-27,nan
2022-01-27,nan
2022-01-27,nan
2022-01-27,nan
2022-01-28,2.8309472e-05
2022-01-28,2.8309472e-05
2022-01-28,3.5728503e-05
2022-01-28,3.5728503e-05
2022-01-29,nan
2022-01-29,nan
2022-01-29,nan
2022-01-29,nan
2022-01-30,nan
2022-01-30,nan
2022-01-30,nan
2022-01-30,nan
2022-01-31,nan
2022-01-31,nan
2022-01-31,nan
2022-01-31,nan
2022-02-01,nan
2022-02-01,nan
2022-02-01,nan
2022-02-01,nan
2022-02-02,nan
2022-02-02,nan
2022-02-02,nan
2022-02-02,nan
2022-02-03,1.7617625e-05
2022-02-03,7.4189716e-06
2022-02-03,1.4536288e-05
2022-02-03,7.4189716e-06
2022-02-04,1.2176308e-05
2022-02-04,nan
2022-02-04,1.2176308e-05
2022-02-04,nan
2022-02-05,nan
2022-02-05,nan
2022-02-05,nan
2022-02-05,nan
2022-02-06,nan
2022-02-06,nan
2022-02-06,nan
2022-02-06,nan
2022-02-08,1.5531998e-05
2022-02-08,1.6611536e-07
2022-02-08,2.9566094e-05
2022-02-08,2.9566094e-05
2022-02-09,1.740533e-05
2022-02-09,nan
2022-02-09,nan
2022-02-09,nan
2022-02-10,nan
2022-02-10,nan
2022-02-10,nan
2022-02-10,nan
2022-02-11,nan
2022-02-11,nan
2022-02-11,nan
2022-02-11,nan
2022-02-12,nan
2022-02-12,nan
2022-02-12,nan
2022-02-12,nan
2022-02-13,nan
2022-02-13,nan
2022-02-13,nan
2022-02-13,nan
2022-02-14,nan
2022-02-14,nan
2022-02-14,nan
2022-02-14,nan
2022-02-15,nan
2022-02-15,nan
2022-02-15,1.33023605e-05
2022-02-15,2.8012879e-05
2022-02-16,1.8386809e-05
2022-02-16,1.7897468e-05
2022-02-16,2.7265593e-05
2022-02-16,1.7897468e-05
2022-02-17,nan
2022-02-17,nan
2022-02-17,nan
2022-02-17,nan
2022-02-18,nan
2022-02-18,nan
2022-02-18,nan
2022-02-18,nan
2022-02-19,nan
2022-02-19,nan
2022-02-19,nan
2022-02-19,nan
2022-02-20,nan
2022-02-20,nan
2022-02-20,nan
2022-02-20,nan
2022-02-21,nan
2022-02-21,nan
2022-02-21,nan
2022-02-21,nan
2022-02-22,2.8874138e-05
2022-02-22,2.8874138e-05
2022-02-22,2.8874138e-05
2022-02-22,4.7409318e-05
2022-02-23,nan
2022-02-23,nan
2022-02-23,nan
2022-02-23,nan
2022-02-24,3.707774e-06
2022-02-24,4.989936e-06
2022-02-24,3.707774e-06
2022-02-24,4.989936e-06
2022-02-25,2.5620906e-05
2022-02-25,2.0409121e-05
2022-02-25,3.8753926e-05
2022-02-25,1.2063032e-05
2022-02-26,nan
2022-02-26,nan
2022-02-26,nan
2022-02-26,nan
2022-02-27,nan
2022-02-27,nan
2022-02-27,nan
2022-02-27,nan
2022-02-28,nan
2022-02-28,nan
2022-02-28,nan
2022-02-28,nan
2022-03-01,nan
2022-03-01,nan
2022-03-01,nan
2022-03-01,nan
2022-03-02,nan
2022-03-02,nan
2022-03-02,nan
2022-03-02,nan
2022-03-03,2.2024806e-05
2022-03-03,1.859324e-05
2022-03-03,nan
2022-03-03,1.859324e-05
2022-03-04,nan
2022-03-04,nan
2022-03-04,nan
2022-03-04,nan
2022-03-05,1.251535e-05
2022-03-05,nan
2022-03-05,nan
2022-03-05,nan
2022-03-06,nan
2022-03-06,3.1807154e-05
2022-03-06,nan
2022-03-06,4.1949865e-05
2022-03-07,3.2446136e-05
2022-03-07,9.712574e-06
2022-03-07,3.2446136e-05
2022-03-07,2.0010686e-05
2022-03-08,nan
2022-03-08,nan
2022-03-08,nan
2022-03-08,nan
2022-03-09,2.6665688e-05
2022-03-09,9.814737e-06
2022-03-09,2.0466969e-05
2022-03-09,2.4643883e-05
2022-03-10,nan
2022-03-10,nan
2022-03-10,6.0311727e-06
2022-03-10,6.0311727e-06
2022-03-11,nan
2022-03-11,nan
2022-03-11,nan
2022-03-11,nan
2022-03-12,nan
2022-03-12,nan
2022-03-12,nan
2022-03-12,nan
2022-03-13,1.2790801e-05
2022-03-13,nan
2022-03-13,1.2790801e-05
2022-03-13,nan
2022-03-14,2.1904016e-05
2022-03-14,1.6857051e-05
2022-03-14,nan
2022-03-14,nan
2022-03-15,2.9759265e-05
2022-03-15,3.3503236e-06
2022-03-15,-6.165235e-06
2022-03-15,3.3503236e-06
2022-03-16,nan
2022-03-16,nan
2022-03-16,nan
2022-03-16,nan
2022-03-17,nan
2022-03-17,nan
2022-03-17,nan
2022-03-17,nan
2022-03-18,nan
2022-03-18,nan
2022-03-18,1.1948142e-05
2022-03-18,-1.8556568e-06
2022-03-19,nan
2022-03-19,nan
2022-03-19,nan
2022-03-19,nan
2022-03-20,nan
2022-03-20,nan
2022-03-20,nan
2022-03-20,nan
2022-03-21,nan
2022-03-21,nan
2022-03-21,nan
2022-03-21,nan
2022-03-22,nan
2022-03-22,nan
2022-03-22,nan
2022-03-22,nan
2022-03-23,nan
2022-03-23,nan
2022-03-23,nan
2022-03-23,nan
2022-03-24,nan
2022-03-24,nan
2022-03-24,1.3425596e-05
2022-03-24,3.21899e-08
2022-03-25,nan
2022-03-25,nan
2022-03-25,nan
2022-03-25,nan
2022-03-26,nan
2022-03-26,nan
2022-03-26,nan
2022-03-26,nan
2022-03-27,nan
2022-03-27,nan
2022-03-27,nan
2022-03-27,nan
2022-03-28,2.374047e-05
2022-03-28,2.8319262e-05
2022-03-28,2.374047e-05
2022-03-28,2.8319262e-05
2022-03-29,3.75844e-05
2022-03-29,2.3100152e-05
2022-03-29,2.9221332e-05
2022-03-29,3.4316272e-05
2022-03-30,9.011247e-06
2022-03-30,2.121122e-05
2022-03-30,9.011247e-06
2022-03-30,2.3435145e-05
2022-03-31,1.9883732e-05
2022-03-31,2.0677531e-05
2022-03-31,3.3640874e-05
2022-03-31,1.984164e-05
2022-04-01,nan
2022-04-01,nan
2022-04-01,nan
2022-04-01,nan
2022-04-02,nan
2022-04-02,nan
2022-04-02,nan
2022-04-02,nan
2022-04-03,1.395283e-05
2022-04-03,nan
2022-04-03,1.8979146e-05
2022-04-03,nan
2022-04-04,3.022738e-05
2022-04-04,2.417287e-05
2022-04-04,3.022738e-05
2022-04-04,2.0368647e-05
2022-04-05,1.930728e-05
2022-04-05,8.66061e-06
2022-04-05,1.942905e-05
2022-04-05,7.763585e-06
2022-04-06,nan
2022-04-06,nan
2022-04-06,nan
2022-04-06,nan
2022-04-07,1.7584482e-05
2022-04-07,7.631049e-06
2022-04-07,1.7584482e-05
2022-04-07,7.631049e-06
2022-04-08,nan
2022-04-08,nan
2022-04-08,nan
2022-04-08,nan
2022-04-09,nan
2022-04-09,nan
2022-04-09,nan
2022-04-09,nan
2022-04-10,nan
2022-04-10,nan
2022-04-10,nan
2022-04-10,nan
2022-04-11,-1.7626161e-06
2022-04-11,-1.7626161e-06
2022-04-11,1.30798835e-05
2022-04-11,7.591699e-06
2022-04-12,nan
2022-04-12,nan
2022-04-12,nan
2022-04-12,nan
2022-04-13,1.4044723e-05
2022-04-13,1.4044723e-05
2022-04-13,1.1000828e-05
2022-04-13,1.1000828e-05
2022-04-14,2.4645795e-05
2022-04-14,7.4906035e-07
2022-04-14,2.0428346e-05
2022-04-14,7.4906035e-07
2022-04-15,1.977257e-05
2022-04-15,1.2018326e-05
2022-04-15,1.977257e-05
2022-04-15,1.1172663e-05
2022-04-16,nan
2022-04-16,nan
2022-04-16,3.5435918e-05
2022-04-16,nan
2022-04-17,nan
2022-04-17,nan
2022-04-17,nan
2022-04-17,9.264641e-06
2022-04-18,nan
2022-04-18,nan
2022-04-18,nan
2022-04-18,nan
2022-04-19,nan
2022-04-19,nan
2022-04-19,nan
2022-04-19,nan
2022-04-20,nan
2022-04-20,nan
2022-04-20,nan
2022-04-20,nan
2022-04-21,nan
2022-04-21,nan
2022-04-21,nan
2022-04-21,nan
2022-04-22,nan
2022-04-22,nan
2022-04-22,1.47290875e-05
2022-04-22,nan
2022-04-23,6.567336e-06
2022-04-23,6.567336e-06
2022-04-23,-3.5213686e-06
2022-04-23,6.567336e-06
2022-04-24,5.917242e-06
2022-04-24,nan
2022-04-24,5.917242e-06
2022-04-24,9.006148e-06
2022-04-25,1.2978113e-05
2022-04-25,3.303245e-05
2022-04-25,6.1930114e-06
2022-04-25,2.0575157e-05
2022-04-26,nan
2022-04-26,nan
2022-04-26,nan
2022-04-26,nan
2022-04-27,nan
2022-04-27,nan
2022-04-27,nan
2022-04-27,nan
2022-04-29,nan
2022-04-29,nan
2022-04-29,nan
2022-04-29,nan
2022-04-30,nan
2022-04-30,nan
2022-04-30,nan
2022-04-30,nan
2022-05-01,nan
2022-05-01,nan
2022-05-01,2.306494e-05
2022-05-01,2.2067503e-05
2022-05-02,7.3997367e-06
2022-05-02,6.220331e-06
2022-05-02,1.3642209e-05
2022-05-02,6.220331e-06
2022-05-03,4.46212e-06
2022-05-03,1.3112088e-05
2022-05-03,4.46212e-06
2022-05-03,5.68229e-06
2022-05-04,nan
2022-05-04,nan
2022-05-04,nan
2022-05-04,nan
2022-05-05,nan
2022-05-05,1.3169527e-05
2022-05-05,nan
2022-05-05,nan
2022-05-06,1.4932353e-05
2022-05-06,2.0430287e-05
2022-05-06,1.7573709e-07
2022-05-06,1.1700352e-05
2022-05-07,1.3686222e-05
2022-05-07,1.1585203e-05
2022-05-07,1.4435602e-05
2022-05-07,1.0879687e-05
2022-05-08,nan
2022-05-08,nan
2022-05-08,8.722677e-06
2022-05-08,8.722677e-06
2022-05-09,nan
2022-05-09,nan
2022-05-09,nan
2022-05-09,nan
2022-05-10,nan
2022-05-10,nan
2022-05-10,nan
2022-05-10,-1.7533416e-07
2022-05-11,nan
2022-05-11,nan
2022-05-11,nan
2022-05-11,2.5739375e-05
2022-05-12,2.9673458e-05
2022-05-12,nan
2022-05-12,2.9673458e-05
2022-05-12,2.0597838e-05
2022-05-13,4.4597513e-05
2022-05-13,1.3396776e-05
2022-05-13,3.2190852e-05
2022-05-13,1.3396776e-05
2022-05-14,nan
2022-05-14,nan
2022-05-14,nan
2022-05-14,nan
2022-05-15,-4.544966e-06
2022-05-15,-4.544966e-06
2022-05-15,1.3479141e-05
2022-05-15,-4.544966e-06
2022-05-16,2.2192138e-05
2022-05-16,3.1658776e-05
2022-05-16,1.081026e-05
2022-05-16,3.1196203e-05
2022-05-17,1.706902e-05
2022-05-17,1.5145484e-05
2022-05-17,2.0611606e-05
2022-05-17,2.3144385e-05
2022-05-18,1.2510038e-05
2022-05-18,nan
2022-05-18,4.472514e-05
2022-05-18,nan
2022-05-19,nan
2022-05-19,nan
2022-05-19,nan
2022-05-19,nan
2022-05-20,1.8291827e-05
2022-05-20,1.8291827e-05
2022-05-20,nan
2022-05-20,nan
2022-05-21,nan
2022-05-21,nan
2022-05-21,nan
2022-05-21,nan
2022-05-22,9.960698e-06
2022-05-22,1.4208249e-05
2022-05-22,-2.2638712e-06
2022-05-22,5.846469e-06
2022-05-23,-1.2783934e-06
2022-05-23,1.22411175e-05
2022-05-23,1.1764607e-05
2022-05-23,3.7354073e-06
2022-05-24,nan
2022-05-24,nan
2022-05-24,nan
2022-05-24,nan
2022-05-25,nan
2022-05-25,nan
2022-05-25,nan
2022-05-25,nan
2022-05-26,nan
2022-05-26,nan
2022-05-26,nan
2022-05-26,nan
2022-05-27,nan
2022-05-27,nan
2022-05-27,nan
2022-05-27,nan
2022-05-28,2.3957975e-05
2022-05-28,nan
2022-05-28,2.3957975e-05
2022-05-28,nan
2022-05-29,nan
2022-05-29,nan
2022-05-29,nan
2022-05-29,nan
2022-05-30,nan
2022-05-30,nan
2022-05-30,nan
2022-05-30,nan
2022-05-31,nan
2022-05-31,1.3166318e-05
2022-05-31,nan
2022-05-31,1.3166318e-05
2022-06-01,nan
2022-06-01,nan
2022-06-01,nan
2022-06-01,nan
2022-06-02,1.4799413e-05
2022-06-02,3.0017545e-05
2022-06-02,1.4799413e-05
2022-06-02,2.9478942e-05
2022-06-03,nan
2022-06-03,nan
2022-06-03,nan
2022-06-03,3.5153724e-05
2022-06-04,nan
2022-06-04,nan
2022-06-04,9.208112e-06
2022-06-04,1.228481e-07
2022-06-05,8.142637e-06
2022-06-05,4.5747943e-06
2022-06-05,8.142637e-06
2022-06-05,8.142637e-06
2022-06-06,nan
2022-06-06,-1.4408731e-05
2022-06-06,nan
2022-06-06,1.7268109e-06
2022-06-07,3.3982913e-05
2022-06-07,1.85097e-05
2022-06-07,-3.4374852e-06
2022-06-07,1.85097e-05
2022-06-08,2.1886104e-05
2022-06-08,8.907734e-06
2022-06-08,8.577911e-06
2022-06-08,8.907734e-06
2022-06-09,nan
2022-06-09,7.224634e-06
2022-06-09,1.100167e-06
2022-06-09,5.3363765e-06
2022-06-10,nan
2022-06-10,nan
2022-06-10,nan
2022-06-10,nan
2022-06-11,9.72374e-06
2022-06-11,2.8900695e-05
2022-06-11,6.6685398e-06
2022-06-11,-3.6126323e-06
2022-06-12,2.5112528e-05
2022-06-12,-4.6522267e-08
2022-06-12,2.5112528e-05
2022-06-12,-4.6522267e-08
2022-06-13,3.1424275e-05
2022-06-13,nan
2022-06-13,3.1424275e-05
2022-06-13,2.172369e-05
2022-06-14,nan
2022-06-14,nan
2022-06-14,nan
2022-06-14,nan
2022-06-15,-3.6931256e-06
2022-06-15,nan
2022-06-15,-3.6931256e-06
2022-06-15,nan
2022-06-16,nan
2022-06-16,nan
2022-06-16,nan
2022-06-16,nan
2022-06-17,1.9509454e-05
2022-06-17,-1.0276436e-06
2022-06-17,2.3315179e-06
2022-06-17,2.1959462e-05
2022-06-18,nan
2022-06-18,nan
2022-06-18,nan
2022-06-18,nan
2022-06-19,-7.948975e-06
2022-06-19,1.7402042e-05
2022-06-19,7.2362473e-06
2022-06-19,1.7402042e-05
2022-06-20,1.8578097e-05
2022-06-20,1.5328276e-05
2022-06-20,-1.4625527e-06
2022-06-20,1.5328276e-05
2022-06-21,2.3621973e-05
2022-06-21,2.2065617e-05
2022-06-21,3.6396315e-05
2022-06-21,3.6396315e-05
2022-06-22,3.4114917e-05
2022-06-22,2.04625e-05
2022-06-22,1.4474941e-05
2022-06-22,2.9278903e-05
2022-06-23,2.5373725e-05
2022-06-23,1.720282e-05
2022-06-23,1.5839103e-05
2022-06-23,2.3238717e-05
2022-06-24,1.5122785e-05
2022-06-24,1.2784787e-05
2022-06-24,1.533923e-05
2022-06-24,1.2784787e-05
2022-06-25,8.14646e-06
2022-06-25,8.602799e-06
2022-06-25,8.602799e-06
2022-06-25,8.602799e-06
2022-06-26,1.368647e-05
2022-06-26,1.368647e-05
2022-06-26,1.368647e-05
2022-06-26,1.368647e-05
2022-06-27,2.1993961e-05
2022-06-27,1.0315124e-05
2022-06-27,4.6617097e-06
2022-06-27,1.9944864e-05
2022-06-28,2.147064e-05
2022-06-28,2.2174961e-05
2022-06-28,2.6027745e-05
2022-06-28,1.5539372e-05
2022-06-29,1.8160437e-05
2022-06-29,3.785371e-05
2022-06-29,1.9557956e-05
2022-06-29,3.785371e-05
2022-06-30,1.5736732e-05
2022-06-30,1.789926e-05
2022-06-30,1.5736732e-05
2022-06-30,2.2083663e-05
2022-07-01,2.3168397e-05
2022-07-01,nan
2022-07-01,2.3168397e-05
2022-07-01,nan
2022-07-02,-2.2997529e-07
2022-07-02,1.3999919e-05
2022-07-02,1.1120182e-05
2022-07-02,1.3999919e-05
2022-07-03,nan
2022-07-03,nan
2022-07-03,nan
2022-07-03,nan
2022-07-04,nan
2022-07-04,nan
2022-07-04,nan
2022-07-04,nan
2022-07-05,9.4002155e-07
2022-07-05,nan
2022-07-05,9.4002155e-07
2022-07-05,-7.272647e-06
2022-07-06,1.6179318e-05
2022-07-06,-1.5457891e-06
2022-07-06,1.6179318e-05
2022-07-06,7.4806094e-06
2022-07-07,2.501709e-05
2022-07-07,2.0645613e-05
2022-07-07,3.4876888e-05
2022-07-07,2.1230622e-05
2022-07-08,2.1194399e-05
2022-07-08,1.3410497e-05
