t,NO2,t-1,t-2,t-3,t-4,year,month,day,dayofweek,dayofyear,month_sin,month_cos,day_sin,day_cos
2022-02-27,1.4909253142857142e-05,1.4434882952380953e-05,1.3960512761904765e-05,1.3486142571428571e-05,1.3011772380952382e-05,2022,2,27,6,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2022-02-27,1.5383623333333332e-05,1.4909253142857142e-05,1.4434882952380953e-05,1.3960512761904765e-05,1.3486142571428571e-05,2022,2,27,6,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2022-02-27,1.5857993523809522e-05,1.5383623333333332e-05,1.4909253142857142e-05,1.4434882952380953e-05,1.3960512761904765e-05,2022,2,27,6,58,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2022-02-28,1.7755474285714285e-05,1.5857993523809522e-05,1.5383623333333332e-05,1.4909253142857142e-05,1.4434882952380953e-05,2022,2,28,0,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2022-02-28,1.6332363714285715e-05,1.7755474285714285e-05,1.5857993523809522e-05,1.5383623333333332e-05,1.4909253142857142e-05,2022,2,28,0,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2022-02-28,1.6806733904761905e-05,1.6332363714285715e-05,1.7755474285714285e-05,1.5857993523809522e-05,1.5383623333333332e-05,2022,2,28,0,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2022-02-28,1.7281104095238095e-05,1.6806733904761905e-05,1.6332363714285715e-05,1.7755474285714285e-05,1.5857993523809522e-05,2022,2,28,0,59,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2022-03-01,1.9178584857142857e-05,1.7281104095238095e-05,1.6806733904761905e-05,1.6332363714285715e-05,1.7755474285714285e-05,2022,3,1,1,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-03-01,1.9652955047619047e-05,1.9178584857142857e-05,1.7281104095238095e-05,1.6806733904761905e-05,1.6332363714285715e-05,2022,3,1,1,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-03-01,1.822984447619048e-05,1.9652955047619047e-05,1.9178584857142857e-05,1.7281104095238095e-05,1.6806733904761905e-05,2022,3,1,1,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-03-01,1.8704214666666667e-05,1.822984447619048e-05,1.9652955047619047e-05,1.9178584857142857e-05,1.7281104095238095e-05,2022,3,1,1,60,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-03-02,2.012732523809524e-05,1.8704214666666667e-05,1.822984447619048e-05,1.9652955047619047e-05,1.9178584857142857e-05,2022,3,2,2,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2022-03-02,2.0601695428571427e-05,2.012732523809524e-05,1.8704214666666667e-05,1.822984447619048e-05,1.9652955047619047e-05,2022,3,2,2,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2022-03-02,2.1076065619047616e-05,2.0601695428571427e-05,2.012732523809524e-05,1.8704214666666667e-05,1.822984447619048e-05,2022,3,2,2,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2022-03-02,2.155043580952381e-05,2.1076065619047616e-05,2.0601695428571427e-05,2.012732523809524e-05,1.8704214666666667e-05,2022,3,2,2,61,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
2022-03-03,2.2024806e-05,2.155043580952381e-05,2.1076065619047616e-05,2.0601695428571427e-05,2.012732523809524e-05,2022,3,3,3,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2022-03-03,1.859324e-05,2.2024806e-05,2.155043580952381e-05,2.1076065619047616e-05,2.0601695428571427e-05,2022,3,3,3,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2022-03-03,1.859324e-05,1.859324e-05,2.2024806e-05,2.155043580952381e-05,2.1076065619047616e-05,2022,3,3,3,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2022-03-03,1.859324e-05,1.859324e-05,1.859324e-05,2.2024806e-05,2.155043580952381e-05,2022,3,3,3,62,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
2022-03-04,1.4946506e-05,1.859324e-05,1.859324e-05,1.859324e-05,2.2024806e-05,2022,3,4,4,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2022-03-04,1.3730928e-05,1.4946506e-05,1.859324e-05,1.859324e-05,1.859324e-05,2022,3,4,4,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2022-03-04,1.7377662e-05,1.3730928e-05,1.4946506e-05,1.859324e-05,1.859324e-05,2022,3,4,4,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2022-03-04,1.6162084e-05,1.7377662e-05,1.3730928e-05,1.4946506e-05,1.859324e-05,2022,3,4,4,63,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
2022-03-05,1.251535e-05,1.6162084e-05,1.7377662e-05,1.3730928e-05,1.4946506e-05,2022,3,5,5,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2022-03-05,1.63737108e-05,1.251535e-05,1.6162084e-05,1.7377662e-05,1.3730928e-05,2022,3,5,5,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2022-03-05,2.02320716e-05,1.63737108e-05,1.251535e-05,1.6162084e-05,1.7377662e-05,2022,3,5,5,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2022-03-05,2.40904324e-05,2.02320716e-05,1.63737108e-05,1.251535e-05,1.6162084e-05,2022,3,5,5,64,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
2022-03-06,2.79487932e-05,2.40904324e-05,2.02320716e-05,1.63737108e-05,1.251535e-05,2022,3,6,6,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2022-03-06,3.1807154e-05,2.79487932e-05,2.40904324e-05,2.02320716e-05,1.63737108e-05,2022,3,6,6,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2022-03-06,3.68785095e-05,3.1807154e-05,2.79487932e-05,2.40904324e-05,2.02320716e-05,2022,3,6,6,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2022-03-06,4.1949865e-05,3.68785095e-05,3.1807154e-05,2.79487932e-05,2.40904324e-05,2022,3,6,6,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2022-03-07,3.2446136e-05,4.1949865e-05,3.68785095e-05,3.1807154e-05,2.79487932e-05,2022,3,7,0,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2022-03-07,9.712574e-06,3.2446136e-05,4.1949865e-05,3.68785095e-05,3.1807154e-05,2022,3,7,0,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2022-03-07,3.2446136e-05,9.712574e-06,3.2446136e-05,4.1949865e-05,3.68785095e-05,2022,3,7,0,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2022-03-07,2.0010686e-05,3.2446136e-05,9.712574e-06,3.2446136e-05,4.1949865e-05,2022,3,7,0,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2022-03-08,2.53346876e-05,2.0010686e-05,3.2446136e-05,9.712574e-06,3.2446136e-05,2022,3,8,1,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2022-03-08,2.40036872e-05,2.53346876e-05,2.0010686e-05,3.2446136e-05,9.712574e-06,2022,3,8,1,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2022-03-08,2.13416864e-05,2.40036872e-05,2.53346876e-05,2.0010686e-05,3.2446136e-05,2022,3,8,1,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2022-03-08,2.26726868e-05,2.13416864e-05,2.40036872e-05,2.53346876e-05,2.0010686e-05,2022,3,8,1,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2022-03-09,2.6665688e-05,2.26726868e-05,2.13416864e-05,2.40036872e-05,2.53346876e-05,2022,3,9,2,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2022-03-09,9.814737e-06,2.6665688e-05,2.26726868e-05,2.13416864e-05,2.40036872e-05,2022,3,9,2,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2022-03-09,2.0466969e-05,9.814737e-06,2.6665688e-05,2.26726868e-05,2.13416864e-05,2022,3,9,2,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2022-03-09,2.4643883e-05,2.0466969e-05,9.814737e-06,2.6665688e-05,2.26726868e-05,2022,3,9,2,68,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
2022-03-10,1.8439646233333333e-05,2.4643883e-05,2.0466969e-05,9.814737e-06,2.6665688e-05,2022,3,10,3,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2022-03-10,1.2235409466666666e-05,1.8439646233333333e-05,2.4643883e-05,2.0466969e-05,9.814737e-06,2022,3,10,3,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2022-03-10,6.0311727e-06,1.2235409466666666e-05,1.8439646233333333e-05,2.4643883e-05,2.0466969e-05,2022,3,10,3,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2022-03-10,6.0311727e-06,6.0311727e-06,1.2235409466666666e-05,1.8439646233333333e-05,2.4643883e-05,2022,3,10,3,69,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
2022-03-11,9.035451944444444e-06,6.0311727e-06,6.0311727e-06,1.2235409466666666e-05,1.8439646233333333e-05,2022,3,11,4,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2022-03-11,8.284382133333332e-06,9.035451944444444e-06,6.0311727e-06,6.0311727e-06,1.2235409466666666e-05,2022,3,11,4,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2022-03-11,7.533312322222222e-06,8.284382133333332e-06,9.035451944444444e-06,6.0311727e-06,6.0311727e-06,2022,3,11,4,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2022-03-11,6.782242511111111e-06,7.533312322222222e-06,8.284382133333332e-06,9.035451944444444e-06,6.0311727e-06,2022,3,11,4,70,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
2022-03-12,9.786521755555557e-06,6.782242511111111e-06,7.533312322222222e-06,8.284382133333332e-06,9.035451944444444e-06,2022,3,12,5,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2022-03-12,1.0537591566666666e-05,9.786521755555557e-06,6.782242511111111e-06,7.533312322222222e-06,8.284382133333332e-06,2022,3,12,5,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2022-03-12,1.1288661377777778e-05,1.0537591566666666e-05,9.786521755555557e-06,6.782242511111111e-06,7.533312322222222e-06,2022,3,12,5,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2022-03-12,1.203973118888889e-05,1.1288661377777778e-05,1.0537591566666666e-05,9.786521755555557e-06,6.782242511111111e-06,2022,3,12,5,71,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
2022-03-13,1.2790801e-05,1.203973118888889e-05,1.1288661377777778e-05,1.0537591566666666e-05,9.786521755555557e-06,2022,3,13,6,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2022-03-13,1.2790801e-05,1.2790801e-05,1.203973118888889e-05,1.1288661377777778e-05,1.0537591566666666e-05,2022,3,13,6,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2022-03-13,1.2790801e-05,1.2790801e-05,1.2790801e-05,1.203973118888889e-05,1.1288661377777778e-05,2022,3,13,6,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2022-03-13,1.5828539333333332e-05,1.2790801e-05,1.2790801e-05,1.2790801e-05,1.203973118888889e-05,2022,3,13,6,72,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
2022-03-14,2.1904016e-05,1.5828539333333332e-05,1.2790801e-05,1.2790801e-05,1.2790801e-05,2022,3,14,0,73,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
2022-03-14,1.6857051e-05,2.1904016e-05,1.5828539333333332e-05,1.2790801e-05,1.2790801e-05,2022,3,14,0,73,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
2022-03-14,1.8866277666666663e-05,1.6857051e-05,2.1904016e-05,1.5828539333333332e-05,1.2790801e-05,2022,3,14,0,73,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
2022-03-14,1.01036873e-05,1.8866277666666663e-05,1.6857051e-05,2.1904016e-05,1.5828539333333332e-05,2022,3,14,0,73,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
2022-03-15,-6.165235e-06,1.01036873e-05,1.8866277666666663e-05,1.6857051e-05,2.1904016e-05,2022,3,15,1,74,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895
2022-03-15,3.3503236e-06,-6.165235e-06,1.01036873e-05,1.8866277666666663e-05,1.6857051e-05,2022,3,15,1,74,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895
2022-03-15,3.3503236e-06,3.3503236e-06,-6.165235e-06,1.01036873e-05,1.8866277666666663e-05,2022,3,15,1,74,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895
2022-03-15,2.9759265e-05,3.3503236e-06,3.3503236e-06,-6.165235e-06,1.01036873e-05,2022,3,15,1,74,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895
2022-03-16,-4.518564363636364e-06,2.9759265e-05,3.3503236e-06,3.3503236e-06,-6.165235e-06,2022,3,16,2,75,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952
2022-03-16,-2.8718937272727274e-06,-4.518564363636364e-06,2.9759265e-05,3.3503236e-06,3.3503236e-06,2022,3,16,2,75,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952
2022-03-16,-1.225223090909091e-06,-2.8718937272727274e-06,-4.518564363636364e-06,2.9759265e-05,3.3503236e-06,2022,3,16,2,75,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952
2022-03-16,4.214475454545449e-07,-1.225223090909091e-06,-2.8718937272727274e-06,-4.518564363636364e-06,2.9759265e-05,2022,3,16,2,75,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952
2022-03-17,2.0681181818181817e-06,4.214475454545449e-07,-1.225223090909091e-06,-2.8718937272727274e-06,-4.518564363636364e-06,2022,3,17,3,76,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488
2022-03-17,3.7147888181818176e-06,2.0681181818181817e-06,4.214475454545449e-07,-1.225223090909091e-06,-2.8718937272727274e-06,2022,3,17,3,76,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488
2022-03-17,5.3614594545454536e-06,3.7147888181818176e-06,2.0681181818181817e-06,4.214475454545449e-07,-1.225223090909091e-06,2022,3,17,3,76,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488
2022-03-17,7.0081300909090895e-06,5.3614594545454536e-06,3.7147888181818176e-06,2.0681181818181817e-06,4.214475454545449e-07,2022,3,17,3,76,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488
2022-03-18,-1.8556568e-06,7.0081300909090895e-06,5.3614594545454536e-06,3.7147888181818176e-06,2.0681181818181817e-06,2022,3,18,4,77,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822
2022-03-18,1.1948142e-05,-1.8556568e-06,7.0081300909090895e-06,5.3614594545454536e-06,3.7147888181818176e-06,2022,3,18,4,77,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822
2022-03-18,1.0301471363636364e-05,1.1948142e-05,-1.8556568e-06,7.0081300909090895e-06,5.3614594545454536e-06,2022,3,18,4,77,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822
2022-03-18,8.654800727272725e-06,1.0301471363636364e-05,1.1948142e-05,-1.8556568e-06,7.0081300909090895e-06,2022,3,18,4,77,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822
2022-03-19,-1.191254504347826e-06,8.654800727272725e-06,1.0301471363636364e-05,1.1948142e-05,-1.8556568e-06,2022,3,19,5,78,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911
2022-03-19,-5.268522086956521e-07,-1.191254504347826e-06,8.654800727272725e-06,1.0301471363636364e-05,1.1948142e-05,2022,3,19,5,78,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911
